17	0	3	0	0
17	0	15	0	0
17	107093	10	1	1
17	0	2	0	0
17	0	14	0	0
17	107439	15	1	1
17	0	3	0	0
17	0	12	0	0
17	0	10	0	0
17	0	6	0	0
18	0	1	0	0
18	109433	6	1	1
18	0	2	0	0
18	0	5	0	0
18	109696	14	1	1
18	0	3	0	0
18	109876	14	1	1
18	110149	4	1	1
18	110276	5	1	1
18	0	6	0	0
18	110514	14	1	1
18	0	7	0	0
19	111883	1	1	1
19	0	2	0	0
19	0	15	0	0
19	0	14	0	0
19	0	15	0	0
19	0	12	0	0
19	112264	12	1	1
19	112354	3	1	1
19	0	4	0	0
19	0	15	0	0
19	0	5	0	0
19	112688	15	1	1
20	0	1	0	0
20	0	15	0	0
20	114213	10	1	1
20	114384	2	1	1
20	114561	3	1	1
20	0	4	0	0
20	114883	15	1	1
20	0	5	0	0
20	0	14	0	0
20	115158	15	1	1
20	0	6	0	0
20	0	7	0	0
21	0	1	0	0
21	0	14	0	0
21	116469	5	1	1
21	116611	2	1	1
21	116792	3	1	1
21	117083	4	1	1
21	0	5	0	0
21	0	6	0	0
21	117280	14	1	1
21	0	6	0	0
21	117405	15	1	1
21	0	7	0	0
22	0	1	0	0
22	0	15	0	0
22	118693	6	1	1
22	0	2	0	0
22	118903	15	1	1
22	0	3	0	0
22	119035	15	1	1
22	0	4	0	0
22	119230	15	1	1
22	0	5	0	0
22	119446	15	1	1
22	119643	6	1	1
23	0	1	0	0
23	0	14	0	0
23	120998	11	1	1
23	0	2	0	0
23	121186	14	1	1
23	0	3	0	0
23	0	15	0	0
23	121395	14	1	1
23	121636	4	1	1
23	0	5	0	0
23	121812	15	1	1
23	0	6	0	0
24	0	1	0	0
24	123221	14	1	1
24	123490	2	1	1
24	123720	3	1	1
24	0	4	0	0
24	0	15	0	0
24	0	13	0	0
24	0	0	0	0
24	124073	4	1	1
24	0	5	0	0
24	0	15	0	0
24	124151	7	1	1
25	0	1	0	0
25	125511	14	1	1
25	125781	2	1	1
25	0	3	0	0
25	0	14	0	0
25	0	1	0	0
25	0	7	0	0
25	0	12	0	0
25	126073	5	1	1
25	0	4	0	0
25	126275	15	1	1
25	126447	5	1	1
26	0	1	0	0
26	0	7	0	0
26	0	14	0	0
26	127904	13	1	1
26	0	2	0	0
26	0	15	0	0
26	128151	6	1	1
26	0	3	0	0
26	128299	15	1	1
26	0	4	0	0
26	0	6	0	0
26	0	13	0	0
27	0	1	0	0
27	0	14	0	0
27	130000	5	1	1
27	0	2	0	0
27	0	6	0	0
27	130288	14	1	1
27	0	3	0	0
27	0	6	0	0
27	130503	13	1	1
27	130673	4	1	1
27	130860	5	1	1
27	131033	6	1	1
28	0	1	0	0
28	0	7	0	0
28	132256	14	1	1
28	0	2	0	0
28	132422	7	1	1
28	0	3	0	0
28	132621	13	1	1
28	132908	4	1	1
28	133138	5	1	1
28	133397	6	1	1
28	0	7	0	0
28	133604	6	1	1
29	0	1	0	0
29	0	15	0	0
29	134339	7	1	1
29	134554	2	1	1
29	134759	3	1	1
29	135052	4	1	1
29	0	5	0	0
29	0	15	0	0
29	0	13	0	0
29	135353	6	1	1
29	135543	6	1	1
29	0	7	0	0
30	136738	1	1	1
30	0	2	0	0
30	137029	6	1	1
30	0	3	0	0
30	137272	14	1	1
30	137485	4	1	1
30	137661	5	1	1
30	137892	6	1	1
30	0	7	0	0
30	0	7	0	0
30	138110	9	1	1
30	138275	8	1	1
31	0	1	0	0
31	0	15	0	0
31	139020	5	1	1
31	0	2	0	0
31	139239	15	1	1
31	139391	3	1	1
31	0	4	0	0
31	0	12	0	0
31	0	13	0	0
31	139720	15	1	1
31	0	5	0	0
31	0	14	0	0
32	0	1	0	0
32	0	15	0	0
32	0	6	0	0
32	141180	14	1	1
32	0	2	0	0
32	141397	15	1	1
32	0	3	0	0
32	141588	7	1	1
32	141820	4	1	1
32	0	5	0	0
32	0	14	0	0
32	142057	5	1	1
33	143279	1	1	1
33	143479	2	1	1
33	0	3	0	0
33	0	15	0	0
33	143753	5	1	1
33	0	4	0	0
33	0	14	0	0
33	0	15	0	0
33	0	14	0	0
33	0	4	0	0
33	143943	15	1	1
33	0	5	0	0
34	0	1	0	0
34	145521	7	1	1
34	0	2	0	0
34	0	14	0	0
34	145811	7	1	1
34	146002	3	1	1
34	0	4	0	0
34	0	6	0	0
34	146336	15	1	1
34	0	5	0	0
34	0	7	0	0
34	146565	15	1	1
35	147761	1	1	1
35	147994	2	1	1
35	0	3	0	0
35	148243	6	1	1
35	0	4	0	0
35	148519	6	1	1
35	148725	5	1	1
35	148916	6	1	1
35	0	7	0	0
35	149114	5	1	1
35	0	8	0	0
35	0	6	0	0
36	0	1	0	0
36	150250	5	1	1
36	0	2	0	0
36	0	15	0	0
36	150506	14	1	1
36	150619	3	1	1
36	150865	4	1	1
36	0	5	0	0
36	0	14	0	0
36	151147	5	1	1
36	0	6	0	0
36	151407	7	1	1
37	152439	1	1	1
37	0	2	0	0
37	0	6	0	0
37	0	10	0	0
37	0	7	0	0
37	0	3	0	0
37	0	6	0	0
37	0	15	0	0
37	0	7	0	0
37	152901	15	1	1
37	0	4	0	0
37	153096	15	1	1
38	0	1	0	0
38	154813	15	1	1
38	0	2	0	0
38	0	15	0	0
38	155127	13	1	1
38	155264	3	1	1
38	155493	4	1	1
38	155742	5	1	1
38	0	6	0	0
38	0	14	0	0
38	0	14	0	0
38	156019	4	1	1
39	0	1	0	0
39	0	6	0	0
39	0	6	0	0
39	0	14	0	0
39	157238	7	1	1
39	157307	2	1	1
39	157543	3	1	1
39	0	4	0	0
39	0	7	0	0
39	0	14	0	0
39	157874	14	1	1
39	0	5	0	0
40	0	1	0	0
40	0	15	0	0
40	159345	14	1	1
40	0	2	0	0
40	0	15	0	0
40	0	15	0	0
40	159626	7	1	1
40	0	3	0	0
40	159777	14	1	1
40	159977	4	1	1
40	0	5	0	0
40	160140	15	1	1
41	161592	1	1	1
41	0	2	0	0
41	161895	6	1	1
41	162050	3	1	1
41	162315	4	1	1
41	0	5	0	0
41	0	7	0	0
41	0	15	0	0
41	162579	5	1	1
41	0	6	0	0
41	0	14	0	0
41	162767	15	1	1
42	163825	1	1	1
42	0	2	0	0
42	0	14	0	0
42	164094	7	1	1
42	164175	3	1	1
42	164422	4	1	1
42	164618	5	1	1
42	164866	6	1	1
42	0	7	0	0
42	0	6	0	0
42	165163	4	1	1
42	165336	8	1	1
43	0	1	0	0
43	166052	15	1	1
43	0	2	0	0
43	0	6	0	0
43	0	14	0	0
43	166327	6	1	1
43	166480	3	1	1
43	0	4	0	0
43	166758	14	1	1
43	166935	5	1	1
43	0	6	0	0
43	0	14	0	0
44	0	1	0	0
44	0	11	0	0
44	0	0	0	0
44	168220	5	1	1
44	0	2	0	0
44	168311	14	1	1
44	0	3	0	0
44	0	6	0	0
44	0	3	0	0
44	0	1	0	0
44	0	7	0	0
44	0	14	0	0
45	0	1	0	0
45	170289	11	1	1
45	0	2	0	0
45	170468	15	1	1
45	0	3	0	0
45	0	14	0	0
45	170775	11	1	1
45	171006	4	1	1
45	0	5	0	0
45	171271	7	1	1
45	0	6	0	0
45	0	15	0	0
46	0	1	0	0
46	0	15	0	0
46	0	6	0	0
46	0	5	0	0
46	0	3	0	0
46	0	7	0	0
46	172501	9	1	1
46	0	2	0	0
46	0	6	0	0
46	0	10	0	0
46	172584	5	1	1
46	0	3	0	0
47	0	1	0	0
47	174506	7	1	1
47	174692	2	1	1
47	0	3	0	0
47	0	14	0	0
47	174913	7	1	1
47	175121	4	1	1
47	0	5	0	0
47	175403	6	1	1
47	175555	6	1	1
47	0	7	0	0
47	175791	6	1	1
48	0	1	0	0
48	0	6	0	0
48	176777	1	1	1
48	0	2	0	0
48	176920	15	1	1
48	0	3	0	0
48	177146	14	1	1
48	177383	4	1	1
48	0	5	0	0
48	177639	7	1	1
48	0	6	0	0
48	0	14	0	0
49	0	1	0	0
49	178959	15	1	1
49	0	2	0	0
49	179263	7	1	1
49	0	3	0	0
49	0	6	0	0
49	0	9	0	0
49	0	15	0	0
49	0	7	0	0
49	0	5	0	0
49	0	7	0	0
49	0	9	0	0
50	181068	1	1	1
50	0	2	0	0
50	0	7	0	0
50	181353	5	1	1
50	0	3	0	0
50	0	15	0	0
50	0	9	0	0
50	0	14	0	0
50	181578	9	1	1
50	181746	4	1	1
50	0	5	0	0
50	181916	14	1	1
51	0	1	0	0
51	183140	15	1	1
51	0	2	0	0
51	0	15	0	0
51	183432	15	1	1
51	0	3	0	0
51	0	15	0	0
51	183669	3	1	1
51	0	4	0	0
51	183871	15	1	1
51	0	5	0	0
51	184044	14	1	1
52	185234	1	1	1
52	0	2	0	0
52	185440	15	1	1
52	0	3	0	0
52	0	12	0	0
52	185683	15	1	1
52	0	4	0	0
52	185944	14	1	1
52	0	5	0	0
52	0	15	0	0
52	186127	7	1	1
52	0	6	0	0
53	187509	1	1	1
53	0	2	0	0
53	0	6	0	0
53	187718	3	1	1
53	0	3	0	0
53	187788	12	1	1
53	187993	4	1	1
53	188174	5	1	1
53	188336	6	1	1
53	0	7	0	0
53	0	7	0	0
53	0	8	0	0
54	0	1	0	0
54	189300	15	1	1
54	189579	2	1	1
54	0	3	0	0
54	0	6	0	0
54	189797	13	1	1
54	0	4	0	0
54	190128	14	1	1
54	0	5	0	0
54	190298	7	1	1
54	0	6	0	0
54	190438	6	1	1
55	191394	1	1	1
55	191614	2	1	1
55	0	3	0	0
55	0	15	0	0
55	191906	7	1	1
55	0	4	0	0
55	192182	7	1	1
55	0	5	0	0
55	192300	15	1	1
55	0	6	0	0
55	192521	6	1	1
55	0	7	0	0
56	0	1	0	0
56	193733	6	1	1
56	193969	2	1	1
56	0	3	0	0
56	0	15	0	0
56	0	3	0	0
56	0	13	0	0
56	194218	11	1	1
56	0	4	0	0
56	194469	15	1	1
56	194646	5	1	1
56	0	6	0	0
57	0	1	0	0
57	195911	15	1	1
57	0	2	0	0
57	196053	6	1	1
57	196242	3	1	1
57	0	4	0	0
57	196617	14	1	1
57	0	5	0	0
57	196803	14	1	1
57	0	6	0	0
57	197010	6	1	1
57	0	7	0	0
58	198000	1	1	1
58	0	2	0	0
58	198256	13	1	1
58	0	3	0	0
58	0	14	0	0
58	198508	0	1	1
58	198728	4	1	1
58	0	5	0	0
58	0	14	0	0
58	198923	7	1	1
58	199112	6	1	1
58	0	7	0	0
59	0	1	0	0
59	0	6	0	0
59	0	7	0	0
59	200301	7	1	1
59	0	2	0	0
59	200571	15	1	1
59	0	3	0	0
59	0	6	0	0
59	200704	0	1	1
59	200889	4	1	1
59	0	5	0	0
59	0	15	0	0
60	0	1	0	0
60	0	15	0	0
60	0	10	0	0
60	0	1	0	0
60	202522	14	1	1
60	202595	2	1	1
60	0	3	0	0
60	202742	15	1	1
60	0	4	0	0
60	202985	15	1	1
60	0	5	0	0
60	0	6	0	0
61	0	1	0	0
61	0	14	0	0
61	204449	9	1	1
61	0	2	0	0
61	204630	7	1	1
61	0	3	0	0
61	204851	7	1	1
61	205010	4	1	1
61	0	5	0	0
61	0	7	0	0
61	205267	15	1	1
61	0	6	0	0
62	0	1	0	0
62	0	14	0	0
62	206427	6	1	1
62	206545	2	1	1
62	206753	3	1	1
62	207042	4	1	1
62	0	5	0	0
62	0	15	0	0
62	207203	7	1	1
62	0	6	0	0
62	0	14	0	0
62	0	2	0	0
63	207409	3	1	1
63	0	7	0	0
63	207463	7	1	1
63	207642	8	1	1
63	0	9	0	0
63	207830	15	1	1
63	0	10	0	0
63	207993	14	1	1
63	0	11	0	0
63	0	15	0	0
63	0	12	0	0
63	208226	6	1	1
64	0	1	0	0
64	0	6	0	0
64	0	10	0	0
64	0	10	0	0
64	0	14	0	0
64	0	15	0	0
64	208510	13	1	1
64	0	2	0	0
64	208616	15	1	1
64	208720	3	1	1
64	208990	4	1	1
64	0	5	0	0
65	0	1	0	0
65	0	7	0	0
65	210560	2	1	1
65	210709	2	1	1
65	0	3	0	0
65	210983	15	1	1
65	211225	4	1	1
65	0	5	0	0
65	211424	15	1	1
65	0	6	0	0
65	0	14	0	0
65	211557	6	1	1
66	0	1	0	0
66	0	15	0	0
66	0	2	0	0
66	0	3	0	0
66	0	2	0	0
66	212764	10	1	1
66	0	2	0	0
66	0	14	0	0
66	0	14	0	0
66	0	7	0	0
66	0	6	0	0
66	0	14	0	0
67	0	1	0	0
67	0	7	0	0
67	0	7	0	0
67	0	2	0	0
67	0	0	0	0
67	0	1	0	0
67	214816	8	1	1
67	0	2	0	0
67	214873	15	1	1
67	0	3	0	0
67	214966	14	1	1
67	0	4	0	0
68	0	1	0	0
68	0	15	0	0
68	0	5	0	0
68	216670	13	1	1
68	216742	2	1	1
68	0	3	0	0
68	0	11	0	0
68	217004	12	1	1
68	217155	4	1	1
68	0	5	0	0
68	217421	15	1	1
68	0	6	0	0
69	0	1	0	0
69	218736	6	1	1
69	0	2	0	0
69	0	4	0	0
69	0	15	0	0
69	0	11	0	0
69	0	3	0	0
69	218957	15	1	1
69	0	3	0	0
69	219114	14	1	1
69	219368	4	1	1
69	0	5	0	0
70	0	1	0	0
70	220967	11	1	1
70	0	2	0	0
70	0	15	0	0
70	221174	15	1	1
70	0	3	0	0
70	0	14	0	0
70	221307	14	1	1
70	221523	4	1	1
70	0	5	0	0
70	221842	7	1	1
70	0	6	0	0
71	0	1	0	0
71	222860	15	1	1
71	0	2	0	0
71	0	7	0	0
71	223167	7	1	1
71	223312	3	1	1
71	0	4	0	0
71	223619	7	1	1
71	0	5	0	0
71	223760	11	1	1
71	223889	6	1	1
71	0	7	0	0
72	0	1	0	0
72	225002	14	1	1
72	225248	2	1	1
72	0	3	0	0
72	225426	6	1	1
72	0	4	0	0
72	225731	7	1	1
72	0	5	0	0
72	225872	14	1	1
72	0	6	0	0
72	226084	15	1	1
72	0	7	0	0
73	0	1	0	0
73	227136	15	1	1
73	227485	2	1	1
73	0	3	0	0
73	0	7	0	0
73	0	12	0	0
73	227729	15	1	1
73	227912	4	1	1
73	0	5	0	0
73	0	15	0	0
73	228176	15	1	1
73	0	6	0	0
74	229322	1	1	1
74	229628	2	1	1
74	0	3	0	0
74	0	7	0	0
74	0	11	0	0
74	229831	0	1	1
74	230063	4	1	1
74	0	5	0	0
74	0	15	0	0
74	0	5	0	0
74	0	15	0	0
74	0	14	0	0
75	0	1	0	0
75	0	14	0	0
75	0	14	0	0
75	0	9	0	0
75	231694	15	1	1
75	0	2	0	0
75	231785	6	1	1
75	231924	3	1	1
75	232136	4	1	1
75	0	5	0	0
75	0	15	0	0
75	232398	7	1	1
76	0	1	0	0
76	233717	11	1	1
76	233944	2	1	1
76	0	3	0	0
76	234162	14	1	1
76	234385	4	1	1
76	0	5	0	0
76	234536	5	1	1
76	0	6	0	0
76	0	7	0	0
76	234718	2	1	1
76	0	7	0	0
77	235662	1	1	1
77	0	2	0	0
77	235877	6	1	1
77	0	3	0	0
77	0	15	0	0
77	0	10	0	0
77	0	14	0	0
77	236090	15	1	1
77	0	4	0	0
77	236322	7	1	1
77	0	5	0	0
77	0	6	0	0
78	237631	1	1	1
78	237902	2	1	1
78	238089	3	1	1
78	0	4	0	0
78	238316	7	1	1
78	0	5	0	0
78	0	12	0	0
78	0	15	0	0
78	238466	15	1	1
78	238667	6	1	1
78	0	7	0	0
78	0	6	0	0
79	0	1	0	0
79	239790	11	1	1
79	0	2	0	0
79	0	6	0	0
79	240028	0	1	1
79	240142	3	1	1
79	240379	4	1	1
79	0	5	0	0
79	240588	14	1	1
79	0	6	0	0
79	0	1	0	0
79	240798	7	1	1
80	241740	1	1	1
80	241921	2	1	1
80	0	3	0	0
80	242120	6	1	1
80	242348	4	1	1
80	0	5	0	0
80	242576	14	1	1
80	0	6	0	0
80	242750	15	1	1
80	0	7	0	0
80	0	14	0	0
80	242985	10	1	1
81	0	1	0	0
81	243748	7	1	1
81	243947	2	1	1
81	0	3	0	0
81	0	15	0	0
81	0	7	0	0
81	0	7	0	0
81	244266	13	1	1
81	0	4	0	0
81	244370	14	1	1
81	0	5	0	0
81	0	7	0	0
82	0	1	0	0
82	0	6	0	0
82	0	12	0	0
82	0	15	0	0
82	246161	2	1	1
82	246348	3	1	1
82	246639	4	1	1
82	0	5	0	0
82	0	7	0	0
82	0	7	0	0
82	246882	15	1	1
82	0	6	0	0
83	0	1	0	0
83	0	6	0	0
83	247985	14	1	1
83	0	2	0	0
83	248257	15	1	1
83	0	3	0	0
83	248420	15	1	1
83	0	4	0	0
83	248654	6	1	1
83	0	5	0	0
83	248906	7	1	1
83	0	6	0	0
84	0	1	0	0
84	250072	6	1	1
84	0	2	0	0
84	250391	15	1	1
84	0	3	0	0
84	250469	7	1	1
84	0	4	0	0
84	250776	14	1	1
84	0	5	0	0
84	0	14	0	0
84	250980	1	1	1
84	0	6	0	0
85	0	1	0	0
85	0	12	0	0
85	0	7	0	0
85	0	14	0	0
85	0	14	0	0
85	252225	13	1	1
85	0	2	0	0
85	0	14	0	0
85	252359	14	1	1
85	252511	3	1	1
85	0	4	0	0
85	252770	14	1	1
86	0	1	0	0
86	254293	15	1	1
86	0	2	0	0
86	254499	11	1	1
86	0	3	0	0
86	254610	6	1	1
86	254788	4	1	1
86	0	5	0	0
86	255029	11	1	1
86	0	6	0	0
86	255242	14	1	1
86	0	7	0	0
87	256399	1	1	1
87	256676	2	1	1
87	0	3	0	0
87	0	7	0	0
87	256929	7	1	1
87	257050	4	1	1
87	0	5	0	0
87	257300	6	1	1
87	0	6	0	0
87	257443	14	1	1
87	0	7	0	0
87	0	6	0	0
88	258390	1	1	1
88	0	2	0	0
88	0	14	0	0
88	258730	14	1	1
88	258841	3	1	1
88	0	4	0	0
88	0	4	0	0
88	0	15	0	0
88	0	7	0	0
88	259136	7	1	1
88	0	5	0	0
88	0	14	0	0
89	0	1	0	0
89	260651	6	1	1
89	0	2	0	0
89	0	15	0	0
89	0	7	0	0
89	260951	15	1	1
89	0	3	0	0
89	0	15	0	0
89	261037	10	1	1
89	261224	4	1	1
89	0	5	0	0
89	261466	11	1	1
90	0	1	0	0
90	0	14	0	0
90	0	7	0	0
90	0	7	0	0
90	262707	6	1	1
90	0	2	0	0
90	262881	15	1	1
90	0	3	0	0
90	263044	14	1	1
90	0	4	0	0
90	263236	14	1	1
90	0	5	0	0
91	0	1	0	0
91	264536	6	1	1
91	0	2	0	0
91	0	5	0	0
91	264752	13	1	1
91	264898	3	1	1
91	0	4	0	0
91	265227	6	1	1
91	0	5	0	0
91	0	15	0	0
91	265439	14	1	1
91	265591	6	1	1
92	266453	1	1	1
92	0	2	0	0
92	266744	14	1	1
92	266950	3	1	1
92	0	4	0	0
92	267295	6	1	1
92	0	5	0	0
92	0	4	0	0
92	267446	5	1	1
92	267508	6	1	1
92	0	7	0	0
92	267738	6	1	1
93	0	1	0	0
93	0	14	0	0
93	0	4	0	0
93	268564	15	1	1
93	268808	2	1	1
93	269031	3	1	1
93	0	4	0	0
93	0	14	0	0
93	269322	7	1	1
93	0	5	0	0
93	269449	15	1	1
93	269599	6	1	1
94	270748	1	1	1
94	270985	2	1	1
94	271218	3	1	1
94	271453	4	1	1
94	0	5	0	0
94	0	7	0	0
94	271731	15	1	1
94	271900	6	1	1
94	0	7	0	0
94	272095	5	1	1
94	0	8	0	0
94	272198	7	1	1
95	0	1	0	0
95	0	15	0	0
95	0	14	0	0
95	272878	14	1	1
95	273018	2	1	1
95	273260	3	1	1
95	0	4	0	0
95	273539	6	1	1
95	0	5	0	0
95	273687	15	1	1
95	273829	6	1	1
95	0	7	0	0
96	274836	1	1	1
96	0	2	0	0
96	0	14	0	0
96	275138	3	1	1
96	0	3	0	0
96	275373	14	1	1
96	275514	4	1	1
96	0	5	0	0
96	0	7	0	0
96	275764	13	1	1
96	275979	6	1	1
96	0	7	0	0
97	0	1	0	0
97	276817	15	1	1
97	0	2	0	0
97	0	14	0	0
97	0	15	0	0
97	0	10	0	0
97	0	15	0	0
97	277138	7	1	1
97	0	3	0	0
97	0	14	0	0
97	277273	10	1	1
97	0	4	0	0
98	0	1	0	0
98	0	6	0	0
98	278759	5	1	1
98	279027	2	1	1
98	279197	3	1	1
98	0	4	0	0
98	0	7	0	0
98	0	15	0	0
98	279466	15	1	1
98	0	5	0	0
98	0	7	0	0
98	279615	1	1	1
99	0	1	0	0
99	0	15	0	0
99	0	14	0	0
99	280734	10	1	1
99	280901	2	1	1
99	0	3	0	0
99	0	6	0	0
99	281161	10	1	1
99	0	4	0	0
99	0	14	0	0
99	281452	3	1	1
99	0	5	0	0
100	0	1	0	0
100	282772	15	1	1
100	282946	2	1	1
100	283156	3	1	1
100	0	4	0	0
100	283389	14	1	1
100	0	5	0	0
100	283613	15	1	1
100	0	6	0	0
100	0	6	0	0
100	283825	5	1	1
100	0	7	0	0
101	284839	1	1	1
101	288892	2	1	1
101	291504	3	1	1
101	295236	4	1	1
101	297992	5	1	1
101	302966	6	1	1
101	307476	7	1	1
101	317493	8	1	1
101	326129	9	1	1
101	334485	10	1	1
101	341646	11	1	1
101	345775	12	1	1
102	0	1	0	0
102	0	7	0	0
102	350844	2	1	1
102	0	2	0	0
102	0	14	0	0
102	351365	7	1	1
102	351533	3	1	1
102	0	4	0	0
102	351917	4	1	1
102	0	5	0	0
102	0	14	0	0
102	0	5	0	0
103	0	1	0	0
103	355907	15	1	1
103	0	2	0	0
103	356287	7	1	1
103	356516	3	1	1
103	356859	4	1	1
103	0	5	0	0
103	357496	15	1	1
103	357756	6	1	1
103	0	7	0	0
103	0	15	0	0
103	0	3	0	0
104	361568	1	1	1
104	0	2	0	0
104	361877	14	1	1
104	362474	3	1	1
104	362772	4	1	1
104	0	5	0	0
104	363580	5	1	1
104	0	6	0	0
104	363759	4	1	1
104	0	7	0	0
104	364462	7	1	1
104	364766	8	1	1
105	367372	1	1	1
105	367708	2	1	1
105	0	3	0	0
105	368452	13	1	1
105	368747	4	1	1
105	0	5	0	0
105	0	7	0	0
105	369370	14	1	1
105	369517	6	1	1
105	0	7	0	0
105	370191	7	1	1
105	370494	8	1	1
106	0	1	0	0
106	0	6	0	0
106	0	10	0	0
106	0	0	0	0
106	373119	5	1	1
106	0	2	0	0
106	0	7	0	0
106	0	15	0	0
106	373379	4	1	1
106	373856	3	1	1
106	374083	4	1	1
106	0	5	0	0
107	378255	1	1	1
107	378541	2	1	1
107	378971	3	1	1
107	0	4	0	0
107	379301	6	1	1
107	0	5	0	0
107	0	6	0	0
107	0	15	0	0
107	0	15	0	0
107	0	1	0	0
107	380176	0	1	1
107	0	6	0	0
108	383995	1	1	1
108	0	2	0	0
108	0	15	0	0
108	0	10	0	0
108	0	15	0	0
108	0	9	0	0
108	0	15	0	0
108	0	6	0	0
108	384358	0	1	1
108	385042	3	1	1
108	385377	4	1	1
108	0	5	0	0
109	0	1	0	0
109	390125	6	1	1
109	0	2	0	0
109	0	14	0	0
109	0	13	0	0
109	0	5	0	0
109	390515	0	1	1
109	391348	3	1	1
109	0	4	0	0
109	391687	15	1	1
109	0	5	0	0
109	392630	11	1	1
110	0	1	0	0
110	396209	15	1	1
110	0	2	0	0
110	396495	14	1	1
110	0	3	0	0
110	0	15	0	0
110	397465	9	1	1
110	0	4	0	0
110	397668	6	1	1
110	0	5	0	0
110	398599	14	1	1
110	0	6	0	0
111	0	1	0	0
111	402451	6	1	1
111	402652	2	1	1
111	0	3	0	0
111	403709	6	1	1
111	403870	4	1	1
111	0	5	0	0
111	0	7	0	0
111	0	13	0	0
111	404923	14	1	1
111	0	6	0	0
111	0	14	0	0
112	408493	1	1	1
112	0	2	0	0
112	0	4	0	0
112	408776	7	1	1
112	409713	3	1	1
112	409972	4	1	1
112	0	5	0	0
112	410752	6	1	1
