19	112598	15	20
19	112638	5	15
19	112653	15	13
20	114161	1	8
20	114174	15	1
20	114187	10	11
20	114358	2	8
20	114535	3	8
20	114845	4	8
20	114857	15	11
20	115052	5	8
20	115065	14	29
20	115078	15	2
20	115248	6	8
20	115263	7	22
21	116389	1	8
21	116402	14	17
21	116443	5	15
21	116585	2	8
21	116766	3	8
21	117057	4	8
21	117212	5	8
21	117224	6	26
21	117254	14	21
21	117366	6	8
21	117379	15	3
21	117568	7	8
22	118606	1	8
22	118618	15	1
22	118631	6	3
22	118864	2	8
22	118877	15	11
22	118996	3	8
22	119009	15	7
22	119183	4	8
22	119195	15	11
22	119405	5	8
22	119420	15	17
22	119617	6	8
23	120919	1	8
23	120933	14	18
23	120963	11	22
23	121148	2	8
23	121160	14	27
23	121335	3	8
23	121348	15	5
23	121360	14	6
23	121610	4	8
23	121774	5	8
23	121786	15	0
23	121935	6	8
24	123172	1	8
24	123186	14	25
24	123464	2	8
24	123694	3	8
24	123953	4	8
24	123965	15	9
24	124022	13	1
24	124035	0	23
24	124047	4	30
24	124089	5	8
24	124104	15	8
24	124116	7	1
25	125445	1	8
25	125458	14	17
25	125755	2	8
25	125964	3	8
25	125976	14	10
25	125997	1	26
25	126011	7	7
25	126023	12	23
25	126038	5	7
25	126237	4	8
25	126249	15	12
25	126421	5	8
26	127787	1	8
26	127799	7	13
26	127812	14	25
26	127824	13	7
26	128100	2	8
26	128112	15	15
26	128125	6	13
26	128260	3	8
26	128273	15	3
26	128453	4	8
26	128465	6	21
26	128478	13	26
27	129926	1	8
27	129941	14	30
27	129965	5	14
27	130201	2	8
27	130214	6	21
27	130226	14	27
27	130408	3	8
27	130420	6	18
27	130441	13	17
27	130647	4	8
27	130834	5	8
27	131007	6	8
28	132194	1	8
28	132208	7	9
28	132230	14	15
28	132383	2	8
28	132396	7	0
28	132583	3	8
28	132595	13	20
28	132882	4	8
28	133112	5	8
28	133371	6	8
28	133547	7	8
28	133560	6	4
29	134270	1	8
29	134282	15	9
29	134313	7	3
29	134528	2	8
29	134733	3	8
29	135026	4	8
29	135255	5	8
29	135267	15	9
29	135279	13	14
29	135300	6	18
29	135517	6	8
29	135808	7	8
30	136712	1	8
30	136973	2	8
30	136985	6	18
30	137216	3	8
30	137228	14	16
30	137459	4	8
30	137635	5	8
30	137866	6	8
30	138056	7	8
30	138070	7	0
30	138084	9	9
30	138249	8	8
31	138952	1	8
31	138964	15	1
31	138985	5	28
31	139198	2	8
31	139213	15	9
31	139365	3	8
31	139618	4	8
31	139630	12	28
31	139643	13	5
31	139667	15	0
31	139804	5	8
31	139817	14	25
32	141079	1	8
32	141091	15	0
32	141139	6	24
32	141154	14	25
32	141322	2	8
32	141335	15	4
32	141541	3	8
32	141553	7	2
32	141794	4	8
32	141988	5	8
32	142000	14	17
32	142031	5	7
33	143253	1	8
33	143453	2	8
33	143631	3	8
33	143643	15	9
33	143673	5	0
33	143829	4	8
33	143841	14	8
33	143853	15	1
33	143866	14	5
33	143905	4	30
33	143917	15	0
33	144066	5	8
34	145454	1	8
34	145468	7	9
34	145741	2	8
34	145753	14	29
34	145767	7	10
34	145976	3	8
34	146247	4	8
34	146259	6	17
34	146310	15	12
34	146501	5	8
34	146515	7	13
34	146530	15	11
35	147735	1	8
35	147968	2	8
35	148205	3	8
35	148217	6	19
35	148472	4	8
35	148484	6	0
35	148699	5	8
35	148890	6	8
35	149066	7	8
35	149079	5	28
35	149320	8	8
35	149332	6	25
36	150209	1	8
36	150224	5	20
36	150437	2	8
36	150449	15	7
36	150462	14	17
36	150593	3	8
36	150839	4	8
36	151097	5	8
36	151109	14	4
36	151121	5	2
36	151342	6	8
36	151354	7	10
37	152413	1	8
37	152619	2	8
37	152631	6	18
37	152738	10	27
37	152786	7	0
37	152807	3	8
37	152819	6	27
37	152833	15	2
37	152854	7	8
37	152875	15	3
37	153058	4	8
37	153070	15	3
38	154772	1	8
38	154787	15	8
38	155047	2	8
38	155060	15	1
38	155083	13	12
38	155238	3	8
38	155467	4	8
38	155716	5	8
38	155930	6	8
38	155942	14	29
38	155954	14	17
38	155993	4	15
39	157091	1	8
39	157103	6	25
39	157116	6	5
39	157164	14	7
39	157185	7	24
39	157281	2	8
39	157517	3	8
39	157764	4	8
39	157776	7	8
39	157807	14	21
39	157821	14	15
39	157947	5	8
40	159293	1	8
40	159306	15	7
40	159319	14	27
40	159564	2	8
40	159576	15	5
40	159588	15	7
40	159600	7	7
40	159712	3	8
40	159724	14	16
40	159951	4	8
40	160102	5	8
40	160114	15	0
41	161566	1	8
41	161838	2	8
41	161851	6	26
41	162024	3	8
41	162289	4	8
41	162508	5	8
41	162520	7	13
41	162532	15	2
41	162553	5	13
41	162690	6	8
41	162702	14	18
41	162732	15	3
42	163799	1	8
42	164041	2	8
42	164053	14	29
42	164068	7	27
42	164149	3	8
42	164396	4	8
42	164592	5	8
42	164840	6	8
42	165094	7	8
42	165107	6	8
42	165137	4	0
42	165310	8	8
43	166005	1	8
43	166017	15	0
43	166255	2	8
43	166267	6	17
43	166280	14	5
43	166301	6	13
43	166454	3	8
43	166720	4	8
43	166732	14	27
43	166909	5	8
43	167092	6	8
43	167105	14	18
44	168117	1	8
44	168132	11	18
44	168154	0	12
44	168167	5	27
44	168255	2	8
44	168267	14	7
44	168459	3	8
44	168471	6	27
44	168494	3	20
44	168515	1	20
44	168528	7	1
44	168549	14	23
45	170239	1	8
45	170254	11	19
45	170430	2	8
45	170442	15	7
45	170698	3	8
45	170710	14	12
45	170731	11	14
45	170980	4	8
45	171203	5	8
45	171218	7	25
45	171324	6	8
45	171338	15	10
46	172306	1	8
46	172318	15	1
46	172340	6	24
46	172379	5	14
46	172410	3	28
46	172443	7	14
46	172475	9	25
46	172510	2	8
46	172522	6	17
46	172535	10	28
46	172558	5	1
46	172670	3	8
47	174466	1	8
47	174480	7	11
47	174666	2	8
47	174862	3	8
47	174875	14	23
47	174887	7	0
47	175095	4	8
47	175328	5	8
47	175341	6	5
47	175529	6	8
47	175752	7	8
47	175765	6	22
48	176651	1	8
48	176667	6	26
48	176679	1	12
48	176881	2	8
48	176894	15	3
48	177063	3	8
48	177075	14	16
48	177357	4	8
48	177591	5	8
48	177604	7	2
48	177793	6	8
48	177805	14	21
49	178918	1	8
49	178933	15	12
49	179171	2	8
49	179183	7	9
49	179414	3	8
49	179426	6	12
49	179441	9	24
49	179453	15	15
49	179469	7	7
49	179500	5	24
49	179530	7	0
49	179544	9	27
50	181042	1	8
50	181257	2	8
50	181269	7	9
50	181309	5	0
50	181441	3	8
50	181453	15	1
50	181488	9	11
50	181537	14	12
50	181552	9	8
50	181720	4	8
50	181869	5	8
50	181881	14	16
51	183099	1	8
51	183114	15	17
51	183355	2	8
51	183367	15	5
51	183379	15	8
51	183592	3	8
51	183604	15	1
51	183634	3	11
51	183814	4	8
51	183827	15	0
51	183988	5	8
51	184000	14	26
52	185208	1	8
52	185399	2	8
52	185414	15	13
52	185552	3	8
52	185564	12	28
52	185576	15	3
52	185870	4	8
52	185882	14	27
52	186058	5	8
52	186071	15	10
52	186092	7	1
52	186273	6	8
53	187483	1	8
53	187659	2	8
53	187671	6	19
53	187692	3	16
53	187749	3	8
53	187762	12	29
53	187967	4	8
53	188148	5	8
53	188310	6	8
53	188501	7	8
53	188514	7	8
53	188556	8	6
54	189235	1	8
54	189247	15	2
54	189553	2	8
54	189737	3	8
54	189750	6	25
54	189762	13	7
54	190063	4	8
54	190075	14	24
54	190248	5	8
54	190263	7	24
54	190362	6	8
54	190376	6	26
55	191368	1	8
55	191588	2	8
55	191835	3	8
55	191848	15	8
55	191862	7	27
55	192116	4	8
55	192129	7	9
55	192261	5	8
55	192274	15	5
55	192474	6	8
55	192486	6	19
55	192674	7	8
56	193677	1	8
56	193689	6	17
56	193943	2	8
56	194128	3	8
56	194140	15	1
56	194156	3	19
56	194178	13	15
56	194192	11	14
56	194431	4	8
56	194443	15	7
56	194620	5	8
56	194780	6	8
57	195864	1	8
57	195876	15	11
57	196015	2	8
57	196027	6	24
57	196216	3	8
57	196561	4	8
57	196573	14	14
57	196765	5	8
57	196777	14	24
57	196972	6	8
57	196984	6	19
57	197175	7	8
58	197974	1	8
58	198207	2	8
58	198221	13	7
58	198438	3	8
58	198451	14	18
58	198473	0	4
58	198702	4	8
58	198871	5	8
58	198885	14	23
58	198897	7	7
58	199086	6	8
58	199307	7	8
59	200199	1	8
59	200211	6	8
59	200236	7	17
59	200275	7	20
59	200451	2	8
59	200464	15	1
59	200634	3	8
59	200646	6	19
59	200669	0	13
59	200863	4	8
59	201102	5	8
59	201114	15	9
60	202423	1	8
60	202435	15	0
60	202449	10	24
60	202461	1	22
60	202478	14	8
60	202569	2	8
60	202704	3	8
60	202716	15	15
60	202938	4	8
60	202950	15	3
60	203102	5	8
60	203114	6	23
61	204364	1	8
61	204378	14	25
61	204423	9	8
61	204592	2	8
61	204604	7	7
61	204813	3	8
61	204825	7	8
61	204984	4	8
61	205170	5	8
61	205183	7	15
61	205196	15	9
61	205400	6	8
62	206329	1	8
62	206343	14	25
62	206374	6	30
62	206519	2	8
62	206727	3	8
62	207016	4	8
62	207135	5	8
62	207147	15	0
62	207177	7	9
62	207326	6	8
62	207338	14	21
62	207354	2	29
63	207383	3	25
63	207423	7	8
63	207437	7	15
63	207616	8	8
63	207790	9	8
63	207804	15	14
63	207946	10	8
63	207958	14	17
63	208142	11	8
63	208157	15	20
63	208188	12	8
63	208200	6	24
64	208337	1	8
64	208350	6	17
64	208363	10	7
64	208402	10	25
64	208424	14	17
64	208463	15	15
64	208475	13	21
64	208575	2	8
64	208590	15	17
64	208694	3	8
64	208964	4	8
64	209169	5	8
65	210491	1	8
65	210503	7	7
65	210534	2	28
65	210683	2	8
65	210927	3	8
65	210939	15	0
65	211199	4	8
65	211350	5	8
65	211362	15	0
65	211488	6	8
65	211501	14	18
65	211531	6	27
66	212633	1	8
66	212645	15	0
66	212675	2	27
66	212687	3	29
66	212708	2	29
66	212738	10	1
66	212858	2	8
66	212871	14	23
66	212884	14	26
66	212914	7	9
66	212927	6	15
66	213020	14	8
67	214669	1	8
67	214684	7	26
67	214696	7	7
67	214718	2	21
67	214739	0	10
67	214760	1	30
67	214790	8	29
67	214834	2	8
67	214847	15	11
67	214928	3	8
67	214940	14	16
67	215192	4	8
68	216560	1	8
68	216572	15	1
68	216613	5	29
68	216626	13	7
68	216716	2	8
68	216914	3	8
68	216929	11	11
68	216978	12	30
68	217129	4	8
68	217382	5	8
68	217395	15	7
68	217610	6	8
69	218678	1	8
69	218692	6	25
69	218871	2	8
69	218883	4	28
69	218895	15	1
69	218907	11	26
69	218919	3	7
69	218931	15	25
69	219076	3	8
69	219088	14	8
69	219342	4	8
69	219574	5	8
70	220926	1	8
70	220941	11	4
70	221096	2	8
70	221109	15	8
70	221139	15	2
70	221248	3	8
70	221260	14	29
70	221272	14	13
70	221497	4	8
70	221719	5	8
70	221735	7	29
70	221846	6	8
71	222795	1	8
71	222807	15	0
71	223099	2	8
71	223111	7	8
71	223141	7	0
71	223286	3	8
71	223545	4	8
71	223557	7	2
71	223719	5	8
71	223734	11	9
71	223863	6	8
71	224005	7	8
72	224945	1	8
72	224958	14	3
72	225222	2	8
72	225388	3	8
72	225400	6	19
72	225693	4	8
72	225705	7	3
72	225833	5	8
72	225846	14	31
72	225998	6	8
72	226013	15	17
72	226130	7	8
73	227098	1	8
73	227110	15	11
73	227459	2	8
73	227626	3	8
73	227638	7	7
73	227651	12	30
73	227667	15	27
73	227886	4	8
73	228089	5	8
73	228102	15	10
73	228150	15	8
73	228263	6	8
74	229296	1	8
74	229602	2	8
74	229749	3	8
74	229761	7	0
74	229774	11	23
74	229787	0	23
74	230037	4	8
74	230191	5	8
74	230206	15	8
74	230218	5	14
74	230267	15	14
74	230288	14	26
75	231607	1	8
75	231620	14	21
75	231633	14	16
75	231647	9	8
75	231659	15	8
75	231746	2	8
75	231759	6	16
75	231898	3	8
75	232110	4	8
75	232293	5	8
75	232306	15	10
75	232372	7	0
76	233676	1	8
76	233691	11	12
76	233918	2	8
76	234124	3	8
76	234136	14	8
76	234359	4	8
76	234495	5	8
76	234510	5	26
76	234641	6	8
76	234653	7	10
76	234692	2	20
76	234807	7	8
77	235636	1	8
77	235838	2	8
77	235851	6	16
77	236005	3	8
77	236017	15	8
77	236031	10	11
77	236052	14	25
77	236064	15	14
77	236229	4	8
77	236242	7	9
77	236396	5	8
77	236409	6	27
78	237605	1	8
78	237876	2	8
78	238063	3	8
78	238242	4	8
78	238254	7	2
78	238394	5	8
78	238406	12	30
78	238428	15	15
78	238440	15	7
78	238641	6	8
78	238920	7	8
78	238934	6	12
79	239749	1	8
79	239764	11	12
79	239942	2	8
79	239954	6	17
79	239984	0	30
79	240116	3	8
79	240353	4	8
79	240541	5	8
79	240553	14	26
79	240727	6	8
79	240742	1	23
79	240772	7	20
80	241714	1	8
80	241895	2	8
80	242082	3	8
80	242094	6	19
80	242322	4	8
80	242527	5	8
80	242541	14	25
80	242710	6	8
80	242724	15	11
80	242905	7	8
80	242919	14	25
80	242932	10	27
81	243699	1	8
81	243713	7	3
81	243921	2	8
81	244122	3	8
81	244134	15	9
81	244204	7	19
81	244225	7	15
81	244240	13	15
81	244332	4	8
81	244344	14	31
81	244626	5	8
81	244640	7	2
82	245952	1	8
82	245964	6	25
82	246048	12	15
82	246069	15	1
82	246135	2	8
82	246322	3	8
82	246613	4	8
82	246797	5	8
82	246811	7	1
82	246842	7	7
82	246856	15	11
82	246952	6	8
83	247913	1	8
83	247925	6	8
83	247941	14	8
83	248216	2	8
83	248231	15	17
83	248382	3	8
83	248394	15	5
83	248607	4	8
83	248619	6	16
83	248830	5	8
83	248844	7	1
83	249050	6	8
84	250025	1	8
84	250037	6	25
84	250343	2	8
84	250356	15	1
84	250431	3	8
84	250443	7	15
84	250720	4	8
84	250732	14	17
84	250921	5	8
84	250933	14	26
84	250954	1	18
84	251070	6	8
85	252087	1	8
85	252100	12	29
85	252123	7	5
85	252163	14	16
85	252178	14	24
85	252199	13	15
85	252290	2	8
85	252302	14	21
85	252315	14	24
85	252485	3	8
85	252732	4	8
85	252744	14	21
86	254209	1	8
86	254222	15	11
86	254431	2	8
86	254446	11	17
86	254554	3	8
86	254566	6	13
86	254762	4	8
86	254988	5	8
86	255003	11	23
86	255204	6	8
86	255216	14	21
86	255461	7	8
87	256373	1	8
87	256650	2	8
87	256814	3	8
87	256826	7	9
87	256867	7	0
87	257024	4	8
87	257235	5	8
87	257247	6	25
87	257387	6	8
87	257399	14	18
87	257581	7	8
87	257594	6	29
88	258364	1	8
88	258623	2	8
88	258636	14	31
88	258650	14	16
88	258815	3	8
88	259032	4	8
88	259045	4	28
88	259057	15	3
88	259088	7	5
88	259101	7	8
88	259235	5	8
88	259247	14	26
89	260602	1	8
89	260616	6	25
89	260781	2	8
89	260793	15	2
89	260859	7	2
89	260889	15	2
89	260976	3	8
89	260988	15	8
89	261002	10	25
89	261198	4	8
89	261416	5	8
89	261431	11	20
90	262584	1	8
90	262598	14	27
90	262610	7	3
90	262651	7	5
90	262681	6	11
90	262798	2	8
90	262810	15	2
90	263006	3	8
90	263018	14	16
90	263198	4	8
90	263210	14	19
90	263356	5	8
91	264478	1	8
91	264492	6	25
91	264673	2	8
91	264685	5	20
91	264708	13	7
91	264872	3	8
91	265189	4	8
91	265201	6	16
91	265343	5	8
91	265355	15	9
91	265368	14	15
91	265565	6	8
92	266427	1	8
92	266706	2	8
92	266718	14	23
92	266924	3	8
92	267230	4	8
92	267242	6	13
92	267349	5	8
92	267362	4	30
92	267411	5	3
92	267482	6	8
92	267681	7	8
92	267694	6	25
93	268482	1	8
93	268494	14	12
93	268526	4	26
93	268538	15	7
93	268782	2	8
93	269005	3	8
93	269269	4	8
93	269281	14	23
93	269296	7	21
93	269399	5	8
93	269414	15	10
93	269573	6	8
94	270722	1	8
94	270959	2	8
94	271192	3	8
94	271427	4	8
94	271672	5	8
94	271684	7	1
94	271696	15	5
94	271874	6	8
94	272056	7	8
94	272069	5	12
94	272160	8	8
94	272172	7	13
95	272788	1	8
95	272800	15	1
95	272839	14	15
95	272852	14	7
95	272992	2	8
95	273234	3	8
95	273500	4	8
95	273513	6	19
95	273648	5	8
95	273661	15	3
95	273803	6	8
95	274000	7	8
96	274810	1	8
96	275057	2	8
96	275069	14	17
96	275085	3	27
96	275297	3	8
96	275311	14	16
96	275488	4	8
96	275696	5	8
96	275708	7	1
96	275720	13	2
96	275953	6	8
96	276093	7	8
97	276768	1	8
97	276782	15	1
97	277004	2	8
97	277016	14	21
97	277030	15	2
97	277052	10	15
97	277064	15	5
97	277076	7	10
97	277220	3	8
97	277233	14	16
97	277247	10	25
97	277423	4	8
98	278698	1	8
98	278712	6	25
98	278733	5	25
98	279001	2	8
98	279171	3	8
98	279362	4	8
98	279375	7	5
98	279390	15	12
98	279431	15	5
98	279554	5	8
98	279568	7	2
98	279589	1	3
99	280649	1	8
99	280662	15	0
99	280677	14	9
99	280708	10	13
99	280875	2	8
99	281099	3	8
99	281112	6	24
99	281126	10	11
99	281366	4	8
99	281378	14	27
99	281408	3	0
99	281565	5	8
100	282731	1	8
100	282746	15	6
100	282920	2	8
100	283130	3	8
100	283351	4	8
100	283363	14	27
100	283563	5	8
100	283578	15	10
100	283757	6	8
100	283769	6	19
100	283790	5	5
100	283940	7	8
101	284813	1	8
101	288866	2	8
101	291478	3	8
101	295210	4	8
101	297966	5	8
101	302940	6	8
101	307450	7	8
101	317467	8	8
101	326103	9	8
101	334459	10	8
101	341620	11	8
101	345749	12	8
102	350784	1	8
102	350796	7	9
102	350809	2	7
102	351243	2	8
102	351255	14	17
102	351321	7	8
102	351507	3	8
102	351879	4	8
102	351891	4	28
102	352155	5	8
102	352167	14	17
102	352206	5	14
103	355869	1	8
103	355881	15	0
103	356249	2	8
103	356261	7	11
103	356490	3	8
103	356833	4	8
103	357458	5	8
103	357470	15	0
103	357730	6	8
103	358433	7	8
103	358448	15	2
103	358460	3	1
104	361542	1	8
104	361839	2	8
104	361851	14	27
104	362448	3	8
104	362746	4	8
104	363539	5	8
104	363554	5	25
104	363721	6	8
104	363733	4	30
104	364422	7	8
104	364436	7	13
104	364740	8	8
105	367346	1	8
105	367682	2	8
105	368405	3	8
105	368417	13	21
105	368721	4	8
105	369292	5	8
105	369305	7	10
105	369326	14	29
105	369491	6	8
105	370151	7	8
105	370165	7	15
105	370468	8	8
106	373014	1	8
106	373028	6	25
106	373041	10	30
106	373071	0	12
106	373084	5	7
106	373303	2	8
106	373317	7	7
106	373329	15	8
106	373353	4	0
106	373830	3	8
106	374057	4	8
106	374614	5	8
107	378229	1	8
107	378515	2	8
107	378945	3	8
107	379263	4	8
107	379275	6	21
107	380032	5	8
107	380044	6	26
107	380077	15	16
107	380099	15	11
107	380129	1	7
107	380150	0	15
107	380269	6	8
108	383969	1	8
108	384215	2	8
108	384228	15	8
108	384258	10	10
108	384270	15	2
108	384283	9	6
108	384296	15	9
108	384311	6	0
108	384332	0	17
108	385016	3	8
108	385351	4	8
108	386182	5	8
109	390069	1	8
109	390081	6	25
109	390393	2	8
109	390405	14	18
109	390447	13	24
109	390468	5	12
109	390489	0	7
109	391322	3	8
109	391649	4	8
109	391661	15	3
109	392552	5	8
109	392568	11	18
110	396153	1	8
110	396165	15	1
110	396430	2	8
110	396442	14	18
110	397377	3	8
110	397389	15	0
110	397403	9	25
110	397612	4	8
110	397624	6	0
110	398561	5	8
110	398573	14	0
110	398876	6	8
111	402402	1	8
111	402416	6	25
111	402626	2	8
111	403653	3	8
111	403665	6	18
111	403844	4	8
111	404851	5	8
111	404863	7	1
111	404875	13	1
111	404897	14	24
111	405110	6	8
111	405124	14	7
112	408467	1	8
112	408707	2	8
112	408719	4	28
112	408750	7	12
112	409687	3	8
112	409946	4	8
112	410694	5	8
112	410708	6	25
112	410912	6	8
112	411832	7	8
112	411845	6	9
112	412106	8	8
113	414266	1	8
113	414447	2	8
113	415299	3	8
113	415583	4	8
113	415595	14	24
113	416273	5	8
113	416287	6	25
113	416498	6	8
113	416510	14	25
113	416550	12	0
113	417253	7	8
113	417266	6	17
114	419497	1	8
114	419735	2	8
114	419747	14	16
114	420594	3	8
114	420607	15	1
114	420872	4	8
114	420886	14	4
114	420909	4	7
114	421744	5	8
114	421758	15	3
114	421985	6	8
114	421997	14	25
115	425282	1	8
115	425297	15	20
115	425399	2	8
115	425413	13	31
115	426178	3	8
115	426190	4	30
115	426257	6	4
115	426269	7	6
115	426461	4	8
115	426473	6	20
115	426513	13	12
115	426527	12	0
116	430985	1	8
116	430997	15	9
116	431175	2	8
116	431189	12	12
116	432021	3	8
116	432033	12	29
116	432230	4	8
116	433255	5	8
116	433267	14	16
116	433541	6	8
116	433554	14	24
116	433576	0	26
117	437361	1	8
117	437373	15	13
117	437386	6	25
117	437409	0	12
117	437563	2	8
117	437576	15	8
117	437627	13	16
117	438600	3	8
117	438612	6	8
117	438624	15	8
117	438911	4	8
117	438924	6	7
118	444272	1	8
118	444482	2	8
118	444494	15	15
118	445349	3	8
118	445361	15	8
118	445609	4	8
118	445621	14	27
118	446659	5	8
118	446674	7	21
118	446850	6	8
118	447774	7	8
118	447787	6	25
119	451519	1	8
119	451531	6	16
119	451543	9	31
119	451847	2	8
119	451859	14	17
119	451903	0	16
119	451915	4	7
119	451936	9	16
119	451949	13	8
119	453017	3	8
119	453029	14	23
119	453325	4	8
120	459772	1	8
120	459784	15	1
120	459806	7	5
120	459845	7	4
120	459876	11	5
120	459980	2	8
120	460948	3	8
120	460960	7	2
120	460999	5	29
120	461011	9	14
120	461166	4	8
120	461178	14	24
121	468679	1	8
121	468691	6	25
121	468901	2	8
121	468913	15	13
121	468925	14	4
121	469894	3	8
121	470095	4	8
121	471406	5	8
121	471418	6	21
121	471430	6	25
121	471641	6	8
121	472909	7	8
122	477822	1	8
122	477834	15	4
122	478025	2	8
122	478878	3	8
122	478890	14	16
122	478905	13	9
122	479189	4	8
122	479201	7	2
122	480142	5	8
122	480157	11	12
122	480342	6	8
122	480354	15	13
123	485474	1	8
123	485696	2	8
123	485708	14	7
123	486064	3	8
123	486076	4	30
123	486389	4	8
123	486401	14	27
123	486440	7	2
123	486452	3	24
123	486500	10	20
123	486531	5	14
123	486709	5	8
124	489693	1	8
124	489705	14	24
124	489720	14	25
124	489897	2	8
124	489909	14	27
124	490623	3	8
124	490635	15	9
124	490665	15	0
124	490708	1	13
124	490917	4	8
124	490929	7	10
124	490974	8	3
125	497533	1	8
125	497545	15	1
125	497575	15	1
125	497750	2	8
125	498554	3	8
125	498566	15	9
125	498582	6	24
125	498807	4	8
125	499739	5	8
125	499755	5	29
125	499851	6	8
125	500997	7	8
126	505007	1	8
126	505220	2	8
126	505233	14	6
126	506302	3	8
126	506314	7	0
126	506537	4	8
126	507542	5	8
126	507769	6	8
126	508986	7	8
126	508999	6	8
126	509020	11	7
126	509041	9	25
127	513425	1	8
127	513440	11	12
127	513624	2	8
127	514239	3	8
127	514251	14	16
127	514282	15	9
127	514304	10	30
127	514502	4	8
127	514515	15	10
127	514527	6	1
127	514543	9	6
127	514564	5	21
128	518852	1	8
128	518867	7	20
128	518879	13	3
128	518900	7	19
128	519020	2	8
128	519033	14	24
128	519056	12	23
128	519068	10	1
128	519460	3	8
128	519472	14	16
128	519502	7	8
128	519541	3	20
129	522581	1	8
129	522815	2	8
129	522827	6	31
129	522839	12	24
129	523820	3	8
129	523832	14	16
129	524001	4	8
129	524013	15	7
129	524025	12	12
129	525122	5	8
129	525134	6	25
129	525314	6	8
130	531577	1	8
130	531589	15	1
130	531664	13	26
130	531682	14	27
130	531739	10	11
130	531769	1	30
130	531784	5	3
